CRYM	1e-13
BCL6	1e-13
ZDHHC9	1.21172144248019e-13
ATP1A1	8.53721491363858e-12
PREX1	3.18625555144364e-11
ADAMTS9	2.61594784464916e-10
GPSM2	7.54868087620463e-10
C11ORF65	1.25169455798143e-09
NUDT5	1.40967268569738e-09
SH3BP2	1.06192212535687e-08
CCR1	4.78128733629333e-08
STAT3	6.5463524359101e-08
PLA2G4C	1.77791307065867e-06
FAM110B	1.97182026370442e-06
SRRM4	1.52431910202605e-05
ST8SIA5	1.69173109107746e-05
SLC28A1	2.90860506384437e-05
RASSF2	0.000127168078238987
SLC7A11	0.000228863597555768
ACLY	0.000275931731088522
SH3PXD2B	0.00123686974671847
NMNAT3	0.00132860297032858
ISCU	0.00489007537948611
OAZ2	0.00691716754835554
IVD	0.02030421411533
RGN	0.047610246289954
HJV	0.0493450722058399
